symbol,budgetQuote,scenario,name,fromAt,toAt,preBenchmarkCashWaitMs,netPnlQuote,alphaQuote,markedNavQuote,terminalCashQuote,holdTerminalCashQuote,terminalExecutable,feesQuote,gasPaidQuote,terminalExitCostQuote,totalGasWithExitQuote,entries,recenters,partialFailures,outsideMs,holdingMs,fullWindowMs,drawdownPpm,averageRiskyExposurePpm,maximumRiskyExposurePpm,averageDeploymentPpm,maximumLiquidityToExistingPpm,sourceGapMs,emptyLiquidityMarks,emptyBoundaryMarks,invalid
QQQ,5000000000,pinned_fork_costs,fixed_20,1788018541000,1789154987000,2821741000,2346254624,2363832148,7349718421,7346254624,4982422476,True,2969037781,24126305,132311,24258616,1,103,0,9139000,1133556000,3958187000,13424,463298,1002873,994973,8415476,0,0,0,
QQQ,5000000000,pinned_fork_costs,fixed_40,1788018541000,1789154987000,2821741000,1445037784,1462615308,6446554974,6445037784,4982422476,True,1712417544,6693830,132311,6826141,1,28,0,2706000,1133556000,3958187000,11109,395028,1000897,988918,4233415,0,0,0,
QQQ,5000000000,pinned_fork_costs,fixed_80,1788018541000,1789154987000,2821741000,870632896,888210420,5871575121,5870632896,4982422476,True,1010598188,2277603,132311,2409914,1,9,0,556000,1133556000,3958187000,12112,470197,1000227,983674,2118138,0,0,0,
QQQ,5000000000,pinned_fork_costs,fixed_160,1788018541000,1789154987000,2821741000,495462315,513039839,5497244365,5495462315,4982422476,True,556588052,650572,132311,782883,1,2,0,66000,1128863000,3958187000,11937,486686,985016,979606,1061489,0,0,0,
QQQ,5000000000,pinned_fork_costs,adaptive_width,1788018541000,1789154987000,2821741000,830655931,848233455,5832247682,5830655931,4982422476,True,919377956,2045170,132311,2177481,1,8,0,767000,1092910000,3958187000,9728,408874,999595,949227,3160062,0,0,0,
QQQ,5000000000,pinned_fork_costs,adaptive_economic,1788018541000,1789154987000,2821741000,769269910,786847434,5769521662,5769269910,4982422476,True,837634520,1347871,132311,1480182,1,5,0,705460000,1092910000,3958187000,8735,152884,1000122,907090,2898726,0,0,0,
QQQ,5000000000,double_gas_half_fees,fixed_20,1788018541000,1789154987000,2821741000,790759469,808455675,5793613256,5790759469,4982303794,True,1355319407,47322878,264622,47587500,1,101,0,8961000,1133556000,3958187000,20608,465034,1007607,1000032,8267628,0,0,0,
QQQ,5000000000,double_gas_half_fees,fixed_40,1788018541000,1789154987000,2821741000,614908926,632605132,5616374508,5614908926,4982303794,True,854906155,12922794,264622,13187416,1,27,0,2148000,1133556000,3958187000,14084,393116,1002054,993880,4233415,0,0,0,
QQQ,5000000000,double_gas_half_fees,fixed_80,1788018541000,1789154987000,2821741000,354354381,372050587,5355355619,5354354381,4982303794,True,489836011,4555206,264622,4819828,1,9,0,556000,1133556000,3958187000,13420,469791,1000640,990765,2118138,0,0,0,
QQQ,5000000000,double_gas_half_fees,fixed_160,1788018541000,1789154987000,2821741000,213128166,230824372,5214955244,5213128166,4982303794,True,274242421,1301144,264622,1565766,1,2,0,66000,1128863000,3958187000,14425,486921,987765,986492,1061489,0,0,0,
QQQ,5000000000,double_gas_half_fees,adaptive_width,1788018541000,1789154987000,2821741000,182448850,200145056,5183490291,5182448850,4982303794,True,392500804,12922794,264622,13187416,1,27,0,3801000,1092910000,3958187000,19386,430574,1002171,958602,3077599,0,0,0,
QQQ,5000000000,double_gas_half_fees,adaptive_economic,1788018541000,1789154987000,2821741000,241096214,258792420,5241741936,5241096214,4982303794,True,299887201,2230876,264622,2495498,1,4,0,412606000,1092910000,3958187000,9635,175427,1000010,946026,2827237,0,0,0,
QQQ,5000000000,partial_mint_failure,fixed_20,1788018541000,1789154987000,2821741000,2281316979,2298894503,7283680780,7281316979,4982422476,True,2855536725,24912250,132311,25044561,19,74,18,8575000,1113178000,3958187000,13990,450975,1003371,977242,8415673,0,0,0,
QQQ,5000000000,partial_mint_failure,fixed_40,1788018541000,1789154987000,2821741000,1398888492,1416466016,6400834777,6398888492,4982422476,True,1678771229,8272932,132311,8405243,7,24,6,2599000,1128646000,3958187000,11659,470767,1000965,985002,4233415,0,0,0,
QQQ,5000000000,partial_mint_failure,fixed_80,1788018541000,1789154987000,2821741000,870433010,888010534,5871764743,5870433010,4982422476,True,1010324243,2463309,132311,2595620,2,8,1,549000,1132904000,3958187000,13039,389429,999795,983876,2118138,0,0,0,
QQQ,5000000000,partial_mint_failure,fixed_160,1788018541000,1789154987000,2821741000,495462315,513039839,5497244365,5495462315,4982422476,True,556588052,650572,132311,782883,1,2,0,66000,1128863000,3958187000,11937,486686,985016,979606,1061489,0,0,0,
QQQ,5000000000,partial_mint_failure,adaptive_width,1788018541000,1789154987000,2821741000,679155488,696733012,5680999495,5679155488,4982422476,True,905065416,7389927,132311,7522238,6,22,5,3696000,1087872000,3958187000,15461,442451,1001217,947638,3160062,0,0,0,
QQQ,5000000000,partial_mint_failure,adaptive_economic,1788018541000,1789154987000,2821741000,569573867,587151391,5570135789,5569573867,4982422476,True,629272753,1533577,132311,1665888,2,4,1,412627000,1092260000,3958187000,8735,178287,1000122,929964,2898726,0,0,0,
QQQ,1000000000,pinned_fork_costs,fixed_20,1788018541000,1789154987000,2821741000,748295547,750352856,1749174524,1748295547,997942691,True,920194689,27380367,132311,27512678,1,117,0,9249000,1133556000,3958187000,13640,468238,1014608,1003266,1745097,0,0,0,
QQQ,1000000000,pinned_fork_costs,fixed_40,1788018541000,1789154987000,2821741000,443669393,445726702,1444103054,1443669393,997942691,True,509022398,7855995,132311,7988306,1,33,0,2202000,1133556000,3958187000,11348,399446,1005053,991470,858319,0,0,0,
QQQ,1000000000,pinned_fork_costs,fixed_80,1788018541000,1789154987000,2821741000,229610365,231667674,1229834573,1229610365,997942691,True,254275790,1812737,132311,1945048,1,7,0,253000,1133556000,3958187000,11887,441307,999871,984323,423850,0,0,0,
QQQ,1000000000,pinned_fork_costs,fixed_160,1788018541000,1789154987000,2821741000,119008783,121066092,1119463867,1119008783,997942691,True,131495781,650572,132311,782883,1,2,0,86000,1133556000,3958187000,12061,495026,985394,981320,212342,0,0,0,
QQQ,1000000000,pinned_fork_costs,adaptive_width,1788018541000,1789154987000,2821741000,361948504,364005813,1362413155,1361948504,997942691,True,433663356,12969521,132311,13101832,1,55,0,2734000,1120672000,3958187000,10896,422572,1009594,982637,1718396,0,0,0,
QQQ,1000000000,pinned_fork_costs,adaptive_economic,1788018541000,1789154987000,2821741000,508765259,510822568,1508907592,1508765259,997942691,True,554002545,4834366,132311,4966677,1,20,0,793570000,1120672000,3958187000,8991,151786,1002662,970558,1435324,0,0,0,
QQQ,1000000000,double_gas_half_fees,fixed_20,1788018541000,1789154987000,2821741000,219892599,222068590,1220689808,1219892599,997824009,True,393352366,54760734,264622,55025356,1,117,0,9249000,1133556000,3958187000,24244,476509,1043432,1024066,1684698,0,0,0,
QQQ,1000000000,double_gas_half_fees,fixed_40,1788018541000,1789154987000,2821741000,165921913,168097904,1166431323,1165921913,997824009,True,232559391,15711990,264622,15976612,1,33,0,2202000,1133556000,3958187000,15255,401181,1012441,1001606,846897,0,0,0,
QQQ,1000000000,double_gas_half_fees,fixed_80,1788018541000,1789154987000,2821741000,96492692,98668683,1096837846,1096492692,997824009,True,121829521,3625474,264622,3890096,1,7,0,253000,1133556000,3958187000,14552,441065,1000891,992570,423850,0,0,0,
QQQ,1000000000,double_gas_half_fees,fixed_160,1788018541000,1789154987000,2821741000,51613572,53789563,1052181808,1051613572,997824009,True,64681434,1301144,264622,1565766,1,2,0,86000,1133556000,3958187000,14715,495690,988711,989934,212342,0,0,0,
QQQ,1000000000,double_gas_half_fees,adaptive_width,1788018541000,1789154987000,2821741000,44488010,46664001,1044908420,1044488010,997824009,True,112844121,18036320,264622,18300942,1,38,0,4081000,1120672000,3958187000,24073,446157,1015953,990440,1310107,0,0,0,
QQQ,1000000000,double_gas_half_fees,adaptive_economic,1788018541000,1789154987000,2821741000,114080869,116256860,1114353471,1114080869,997824009,True,139872730,4090340,264622,4354962,1,8,0,928842000,1120672000,3958187000,14601,127579,1002725,971096,1310107,0,0,0,
QQQ,1000000000,partial_mint_failure,fixed_20,1788018541000,1789154987000,2821741000,695515033,697572342,1696147423,1695515033,997942691,True,850810908,27607992,132311,27740303,21,82,20,8578000,1109065000,3958187000,14873,454094,1016122,982014,1744780,0,0,0,
QQQ,1000000000,partial_mint_failure,fixed_40,1788018541000,1789154987000,2821741000,414376537,416433846,1414895015,1414376537,997942691,True,486133824,9620803,132311,9753114,8,28,7,2190000,1127894000,3958187000,11950,473286,1005620,988417,858615,0,0,0,
QQQ,1000000000,partial_mint_failure,fixed_80,1788018541000,1789154987000,2821741000,227078279,229135588,1227532299,1227078279,997942691,True,254267900,2230876,132311,2363187,2,7,1,355000,1132818000,3958187000,11887,409064,999871,983973,423850,0,0,0,
